CGNDB ID,Geographical Name,Language,Syllabic Form,Generic Term,Generic Category,Concise Code,Toponymic Feature ID,Latitude,Longitude,Location,Province - Territory,Relevance at Scale,Decision Date,Source
HAKTH,MacFie Lake,Undetermined,,Lake,Water Feature,LAKE,0c2da18e849c20c30cccc4b69c8ae735,55.2334082,-102.6003993,,Saskatchewan,50000,1961-05-03,"Saskatchewan-Ministry of Parks, Culture and Sport"
HAKTI,MacGillivray Lake,Undetermined,,Lake,Water Feature,LAKE,0c2da14d849c20c30e0722057097755a,59.3669208,-105.7007877,,Saskatchewan,250000,1960-07-07,"Saskatchewan-Ministry of Parks, Culture and Sport"
HAYMS,MacGillivray Lake,Undetermined,,Lake,Water Feature,LAKE,92153697381611d9b8a6080020a0f4c9,58.4380733,-106.7895109,,Saskatchewan,50000,2003-10-07,"Saskatchewan-Ministry of Parks, Culture and Sport"
HAKTJ,MacGregor Lake,Undetermined,,Lake,Water Feature,LAKE,0c2da216849c20c36a5d4585e39c422d,59.5669425,-105.8841577,,Saskatchewan,250000,1960-07-07,"Saskatchewan-Ministry of Parks, Culture and Sport"
HAKTK,MacGuire Lake,Undetermined,,Lake,Water Feature,LAKE,0c2da1cf849c20c3026f2d0a8fd8d65b,57.0167651,-106.6339436,,Saskatchewan,250000,1958-04-03,"Saskatchewan-Ministry of Parks, Culture and Sport"
HASDY,MacIntyre Lake,Undetermined,,Lake,Water Feature,LAKE,0c310b61849c20c3b542b28674456961,57.4334427,-106.1172650,,Saskatchewan,1000000,1938-03-01,"Saskatchewan-Ministry of Parks, Culture and Sport"
HAKTN,MacKay Bay,Undetermined,,Bay,Water Feature,BAY,0ceab5eb849c20c3fda771752da6f4d7,55.5667386,-104.6671094,,Saskatchewan,50000,1962-11-16,"Saskatchewan-Ministry of Parks, Culture and Sport"
HAKTP,MacKay Creek,Undetermined,,Creek,Water Feature,RIV,0c2da2db849c20c39e5b86b2118704b2,57.0667783,-109.1841134,,Saskatchewan,250000,1958-07-03,"Saskatchewan-Ministry of Parks, Culture and Sport"
HAKTQ,MacKay Island,Undetermined,,Island,Terrain Feature,ISL,0c2da29a849c20c3330a70fd77534be5,55.7500715,-105.5171464,,Saskatchewan,250000,1951-07-05,"Saskatchewan-Ministry of Parks, Culture and Sport"
HAKTR,MacKay Lake,Undetermined,,Lake,Water Feature,LAKE,0c2da35f849c20c3bcfaaeaae3a98319,55.4500719,-104.9337836,,Saskatchewan,1000000,1939-12-12,"Saskatchewan-Ministry of Parks, Culture and Sport"
HAXBV,MacKay Lake Recreation Site,Undetermined,,Recreation Site,Administrative Area,PARK,0cf4ee30849c20c3c1934107e8abc71e,55.4534047,-104.8951221,,Saskatchewan,1000000,1998-06-01,"Saskatchewan-Ministry of Parks, Culture and Sport"
HAYMT,MacKay lake,Undetermined,,Lake,Water Feature,LAKE,d0348898381611d9b8a6080020a0f4c9,58.4935954,-106.1636005,,Saskatchewan,50000,2003-10-07,"Saskatchewan-Ministry of Parks, Culture and Sport"
HASDO,MacKenzie Bay,Undetermined,,Bay,Water Feature,BAY,0c3108ff849c20c3f62ff28bd7599a79,57.4167732,-106.9673063,,Saskatchewan,1000000,1954-06-03,"Saskatchewan-Ministry of Parks, Culture and Sport"
HARHC,MacKenzie Creek,Undetermined,,Creek,Water Feature,RIV,0c30a313849c20c38a60543f34ee4067,59.8835345,-103.2839025,,Saskatchewan,250000,1968-01-19,"Saskatchewan-Ministry of Parks, Culture and Sport"
HAKTT,MacKenzie Lake,Undetermined,,Lake,Water Feature,LAKE,0c2da3e4849c20c32e755796337286b5,57.8334666,-102.7170695,,Saskatchewan,1000000,1952-10-02,"Saskatchewan-Ministry of Parks, Culture and Sport"
HAKTU,MacKenzie Lake,Undetermined,,Lake,Water Feature,LAKE,0c2da3a1849c20c3f625c4ab52cf8621,59.9501207,-109.1674482,,Saskatchewan,1000000,1968-07-22,"Saskatchewan-Ministry of Parks, Culture and Sport"
HAKTS,MacKenzie Lake,Undetermined,,Lake,Water Feature,LAKE,0c2da31d849c20c32e7148414d020520,49.4000323,-104.5172009,"21,28-5-19-W2",Saskatchewan,250000,1956-08-02,"Saskatchewan-Ministry of Parks, Culture and Sport"
HASCU,MacKenzie Lake,Undetermined,,Lake,Water Feature,LAKE,0cff24e5849c20c34eb52aaa83e38869,57.3167692,-107.8340219,,Saskatchewan,250000,1967-12-15,"Saskatchewan-Ministry of Parks, Culture and Sport"
HAQDZ,MacKenzie Rapids,Undetermined,,Rapids,Water Feature,RAP,0c302602849c20c3db644a6a68e0ba2a,56.2167433,-105.7505054,,Saskatchewan,50000,1954-11-04,"Saskatchewan-Ministry of Parks, Culture and Sport"
HAYLW,MacKeracher Lake,Undetermined,,Lake,Water Feature,LAKE,a16ad05c222011d9b534080020a0f4c9,58.5989428,-107.5884949,,Saskatchewan,50000,2004-08-04,"Saskatchewan-Ministry of Parks, Culture and Sport"
HAKUB,MacLachlan Lake,Undetermined,,Lake,Water Feature,LAKE,50e32b95c6cd11d892e2080020a0f4c9,55.8334089,-104.3837690,,Saskatchewan,50000,1968-10-16,"Saskatchewan-Ministry of Parks, Culture and Sport"
HAKUA,MacLachlan Lake,Undetermined,,Lake,Water Feature,LAKE,0c2da529849c20c3ebe15b024e30f2dd,55.0500678,-104.4837619,,Saskatchewan,250000,1952-03-06,"Saskatchewan-Ministry of Parks, Culture and Sport"
HAKUD,MacLachlan Lake,Undetermined,,Lake,Water Feature,LAKE,0c2da5ab849c20c3c70695a12537844f,59.4002477,-105.7174462,,Saskatchewan,250000,1960-07-07,"Saskatchewan-Ministry of Parks, Culture and Sport"
HAKUE,MacLean Bay,Undetermined,,Bay,Water Feature,BAY,0c2da56a849c20c3fa2bd3ecb5de7abe,56.8834304,-103.5337563,,Saskatchewan,50000,1963-08-19,"Saskatchewan-Ministry of Parks, Culture and Sport"
HAKUF,MacLean Islands,Undetermined,,Islands,Terrain Feature,ISL,0c2da62d849c20c3a371a9cf7e3c0aef,57.9001209,-106.6006605,,Saskatchewan,250000,1956-05-03,"Saskatchewan-Ministry of Parks, Culture and Sport"
HAKUH,MacLean Lake,Undetermined,,Lake,Water Feature,LAKE,0c2da6af849c20c32bd3dfc359566eee,55.9167436,-104.2170961,,Saskatchewan,250000,1950-03-02,"Saskatchewan-Ministry of Parks, Culture and Sport"
HAKUG,MacLean Lake,Undetermined,,Lake,Water Feature,LAKE,0c2da5ed849c20c3adb3a18108f4a552,55.3000792,-102.2003977,,Saskatchewan,250000,1971-04-30,"Saskatchewan-Ministry of Parks, Culture and Sport"
HAKUI,MacLean Lake,Undetermined,,Lake,Water Feature,LAKE,0c2da66e849c20c362efe5c94b7c6ca5,59.7335514,-108.1175633,,Saskatchewan,250000,1967-08-22,"Saskatchewan-Ministry of Parks, Culture and Sport"
HAKUJ,MacLean Peninsula,Undetermined,,Peninsula,Terrain Feature,CAPE,0cfec370849c20c30f4785defeb24099,55.3167376,-104.6337701,,Saskatchewan,50000,1961-04-05,"Saskatchewan-Ministry of Parks, Culture and Sport"
HAKUK,MacLennan Lake,Undetermined,,Lake,Water Feature,LAKE,0c2da6f1849c20c39c80d6f58f75e7af,54.4500510,-106.3171696,63-3-W3,Saskatchewan,250000,1932-01-05,"Saskatchewan-Ministry of Parks, Culture and Sport"
HAKUL,MacLennan River,Undetermined,,River,Water Feature,RIV,0c2da775849c20c319d5fedca642e1cf,54.2000517,-105.8338183,60-26-W2,Saskatchewan,250000,1932-01-05,"Saskatchewan-Ministry of Parks, Culture and Sport"
HAXAG,MacLennan River Recreation Site,Undetermined,,Recreation Site,Administrative Area,PARK,0cf4e7fd849c20c35ff23b17a6bdab5a,54.2087678,-105.9798349,,Saskatchewan,1000000,1998-06-01,"Saskatchewan-Ministry of Parks, Culture and Sport"
HAKUN,MacMillan Lake,Undetermined,,Lake,Water Feature,LAKE,0c2da7f8849c20c365ed28f2534425dc,56.8500963,-103.5337552,,Saskatchewan,250000,1963-08-19,"Saskatchewan-Ministry of Parks, Culture and Sport"
HAKUO,MacMurchy Lake,Undetermined,,Lake,Water Feature,LAKE,0c2da7b7849c20c3574a969c856049d2,52.3499962,-103.2338114,39-9-W2,Saskatchewan,250000,1951-06-07,"Saskatchewan-Ministry of Parks, Culture and Sport"
HAKUP,MacNab Creek,Undetermined,,Creek,Water Feature,RIV,0c2da839849c20c3c21fd252c09f4a2a,52.6500044,-102.8171394,28-42-6-W2,Saskatchewan,250000,1948-01-06,"Saskatchewan-Ministry of Parks, Culture and Sport"
HAKUQ,MacNab Park,Undetermined,,Locality,Populated Place,UNP,50ecef96c6cd11d892e2080020a0f4c9,52.1667108,-106.6839449,8-37-5-W3,Saskatchewan,50000,1985-05-29,"Saskatchewan-Ministry of Parks, Culture and Sport"
HAPXV,MacNair Island,Undetermined,,Island,Terrain Feature,ISL,557bee07c6cd11d892e2080020a0f4c9,55.1500667,-105.1004543,,Saskatchewan,50000,1967-05-08,"Saskatchewan-Ministry of Parks, Culture and Sport"
HAKUR,MacNeil Lake,Undetermined,,Lake,Water Feature,LAKE,0c2da8c6849c20c37f2ff4f53cb48a8d,56.3000780,-105.4338216,,Saskatchewan,250000,1960-08-04,"Saskatchewan-Ministry of Parks, Culture and Sport"
HAKUT,MacNutt,Undetermined,,Village,Populated Place,VILG,0c2da947849c20c31d892bd2503a1c3f,51.0842628,-101.6035944,22-24-30-W,Saskatchewan,250000,1956-08-02,"Saskatchewan-Ministry of Parks, Culture and Sport"
HAKUW,MacPherson Bay,Undetermined,,Bay,Water Feature,BAY,0d0b0a34849c20c3fe42cdfcc3d53e04,55.3500710,-104.4670971,,Saskatchewan,50000,1950-02-03,"Saskatchewan-Ministry of Parks, Culture and Sport"
HAKUX,MacPherson Lake,Undetermined,,Lake,Water Feature,LAKE,0c2da9c8849c20c3ae6485dc10f90e25,59.5502513,-108.2009033,,Saskatchewan,50000,1967-08-22,"Saskatchewan-Ministry of Parks, Culture and Sport"
HASCF,MacPherson Lake,Undetermined,,Lake,Water Feature,LAKE,0c3100fa849c20c33b2426a288ba493a,56.5000822,-105.2504871,,Saskatchewan,250000,1932-05-03,"Saskatchewan-Ministry of Parks, Culture and Sport"
HAKUY,MacRae Lake,Undetermined,,Lake,Water Feature,LAKE,0c2da989849c20c31b8356c4858e6ef7,59.6002364,-108.0509172,,Saskatchewan,250000,1940-04-23,"Saskatchewan-Ministry of Parks, Culture and Sport"
HAPWR,Macallum Lake,Undetermined,,Lake,Water Feature,LAKE,0c2ff7be849c20c3f801c0ed64223d94,55.0334203,-108.4173910,"69,70-16-W3",Saskatchewan,1000000,1932-05-03,"Saskatchewan-Ministry of Parks, Culture and Sport"
HAKSM,Macartney Lake,Undetermined,,Lake,Water Feature,LAKE,0d01aa0c849c20c3993fc65f578e22c4,59.6836086,-105.9674939,,Saskatchewan,250000,1960-07-07,"Saskatchewan-Ministry of Parks, Culture and Sport"
HAPRF,Macauley Island,Undetermined,,Island,Terrain Feature,ISL,0c2fe64f849c20c38570e4092ea8ac0f,55.8500922,-102.0503704,,Saskatchewan,250000,1954-03-04,"Saskatchewan-Ministry of Parks, Culture and Sport"
HAKSS,Macdonald Creek,Undetermined,,Creek,Water Feature,RIV,0c2d9e3e849c20c3333ddbdbf0eba661,54.7500645,-102.2337381,66-2-W2,Saskatchewan,250000,1933-04-18,"Saskatchewan-Ministry of Parks, Culture and Sport"
HAKSR,Macdonald Creek,Undetermined,,Creek,Water Feature,RIV,0c2d9e7e849c20c3b4ccda90e69d7c6c,51.7167097,-107.3839838,32-10-W3,Saskatchewan,1000000,1956-11-02,"Saskatchewan-Ministry of Parks, Culture and Sport"
HAKST,Macdonald Island,Undetermined,,Island,Terrain Feature,ISL,0c2d9f00849c20c3a743eb2fd57978c9,55.9000738,-104.9504595,,Saskatchewan,50000,1950-05-04,"Saskatchewan-Ministry of Parks, Culture and Sport"
HAKSZ,Macdonald Spring,Undetermined,,Spring,Water Feature,SPRG,0c2da08a849c20c301b34ec02739dd43,50.8333647,-106.0672679,33-21-1-W3,Saskatchewan,50000,1966-11-14,"Saskatchewan-Ministry of Parks, Culture and Sport"
HAWPE,Macdonell Island,Undetermined,,Island,Terrain Feature,ISL,0cad6a06849c20c3cb370e8ba9d2d372,55.1000663,-104.9671151,,Saskatchewan,50000,1990-04-02,"Saskatchewan-Ministry of Parks, Culture and Sport"
HAKTB,Macdowall,Undetermined,,Organized Hamlet,Populated Place,HAM,50cee043c6cd11d892e2080020a0f4c9,53.0139000,-106.0138780,13-46-1-W3,Saskatchewan,1000000,1985-05-29,"Saskatchewan-Ministry of Parks, Culture and Sport"
HAKTE,Macfarlane Island,Undetermined,,Island,Terrain Feature,ISL,0cfec2d4849c20c380bd9e69e7472739,56.5834321,-102.8837202,,Saskatchewan,250000,1957-01-17,"Saskatchewan-Ministry of Parks, Culture and Sport"
HBAHT,Machan Island,Undetermined,,Island,Terrain Feature,ISL,4794e0b2ec43449baa38a9cac17fd050,59.8305560,-102.4116670,,Saskatchewan,50000,2016-02-09,"Saskatchewan-Ministry of Parks, Culture and Sport"
HAKTL,Machete Lake,Undetermined,,Lake,Water Feature,LAKE,0cfec1d7849c20c30d768ac96652807e,59.3834984,-104.8339578,,Saskatchewan,250000,1950-03-02,"Saskatchewan-Ministry of Parks, Culture and Sport"
HAKTM,Mack Bay,Undetermined,,Bay,Water Feature,BAY,0c2da256849c20c3784dbe6aa2514d74,59.4003349,-106.0842478,,Saskatchewan,50000,1957-09-05,"Saskatchewan-Ministry of Parks, Culture and Sport"
HAKTO,Mackay Creek,Undetermined,,Creek,Water Feature,RIV,43581018ba3411d892e2080020a0f4c9,50.0167199,-109.9841232,,Saskatchewan,250000,1947-03-13,"Saskatchewan-Ministry of Parks, Culture and Sport"
HARHQ,Mackey Lake,Undetermined,,Lake,Water Feature,LAKE,0c30a5f5849c20c3394479cebf4eb734,59.9001658,-108.0675051,,Saskatchewan,50000,1954-05-06,"Saskatchewan-Ministry of Parks, Culture and Sport"
HAOQN,Mackid,Undetermined,,Railway Point,Populated Place,UNP,0c2fa836849c20c3b2c8ebab86f45f8d,49.9333782,-109.6174307,27-11-27-W3,Saskatchewan,50000,1954-09-02,"Saskatchewan-Ministry of Parks, Culture and Sport"
HAKTV,Mackie Lake,Undetermined,,Lake,Water Feature,LAKE,0c2da467849c20c37e0341be2e17aaad,56.3500786,-105.4838257,,Saskatchewan,250000,1960-08-04,"Saskatchewan-Ministry of Parks, Culture and Sport"
HAKTW,Mackie Rapids,Undetermined,,Rapids,Water Feature,RAP,0c2da425849c20c36d3cdbe3343d0bdd,56.9167648,-108.8674099,,Saskatchewan,50000,1958-06-05,"Saskatchewan-Ministry of Parks, Culture and Sport"
HARAT,Mackie Rapids,Undetermined,,Rapids,Water Feature,RAP,0c3088e5849c20c3207f67409b859b2b,56.5167728,-102.4503656,,Saskatchewan,50000,1967-07-10,"Saskatchewan-Ministry of Parks, Culture and Sport"
HAAWP,Mackintosh Bay,Undetermined,,Bay,Water Feature,BAY,0c27e423849c20c3f9c2021bb95786c0,59.4835932,-108.3341749,,Saskatchewan,250000,1944-11-28,"Saskatchewan-Ministry of Parks, Culture and Sport"
HAKTX,Macklin,Undetermined,,Town,Populated Place,TOWN,0c2da4e9849c20c3633d4d9e5e474def,52.3362333,-109.9388806,3-39-28-W3,Saskatchewan,1000000,1939-12-12,"Saskatchewan-Ministry of Parks, Culture and Sport"
HAWAF,Macklin Game Preserve,Undetermined,,Game Preserve,Administrative Area,PARK,0c329977849c20c34d7ec7f16777b6f6,52.3167371,-109.9507716,,Saskatchewan,1000000,1985-05-29,"Saskatchewan-Ministry of Parks, Culture and Sport"
HAKTY,Macklin Lake,Undetermined,,Lake,Water Feature,LAKE,0c2da4a8849c20c3e52e252f2350e593,52.3167371,-109.9507716,"38,39-28-W3",Saskatchewan,250000,1939-12-12,"Saskatchewan-Ministry of Parks, Culture and Sport"
HAQGT,Macklin Lake Regional Park,Undetermined,,Regional Park,Administrative Area,PARK,0c303631849c20c34f7f09490144b551,52.3278485,-109.9396597,"38,39-28-W3",Saskatchewan,1000000,1998-06-01,"Saskatchewan-Ministry of Parks, Culture and Sport"
HAKUM,Macleod Lake,Undetermined,,Lake,Water Feature,LAKE,0c2da733849c20c30d86369bb720d3ae,53.4000848,-108.2840046,51-16-W3,Saskatchewan,250000,1939-12-12,"Saskatchewan-Ministry of Parks, Culture and Sport"
HAKUU,Macoun,Undetermined,,Village,Populated Place,VILG,0c2da907849c20c3bbd23f1b3b295a9c,49.3134306,-103.2620722,22-4-10-W2,Saskatchewan,1000000,1952-02-06,"Saskatchewan-Ministry of Parks, Culture and Sport"
HAKUV,Macoun Lake,Undetermined,,Lake,Water Feature,LAKE,0cfec3b2849c20c3156acbe4162d6b8f,56.5334225,-103.8337580,,Saskatchewan,2000000,1932-07-06,"Saskatchewan-Ministry of Parks, Culture and Sport"
HAQZC,Macpherson Island,Undetermined,,Island,Terrain Feature,ISL,0c308187849c20c3bed0285e89af515d,51.9500430,-106.7839536,,Saskatchewan,250000,1963-07-03,"Saskatchewan-Ministry of Parks, Culture and Sport"
HAKUZ,Macrorie,Undetermined,,Village,Populated Place,VILG,0cfec3f5849c20c3a339369e2c6183fe,51.3253806,-107.0875833,20-27-8-W3,Saskatchewan,1000000,1956-11-02,"Saskatchewan-Ministry of Parks, Culture and Sport"
HAKVA,Macworth,Undetermined,,Locality,Populated Place,UNP,50f6b397c6cd11d892e2080020a0f4c9,49.1666954,-106.4839242,33-2-4-W3,Saskatchewan,250000,1985-05-29,"Saskatchewan-Ministry of Parks, Culture and Sport"
HAKVB,Madden Lake,Undetermined,,Lake,Water Feature,LAKE,0c2daa09849c20c3f42f08a39422ab74,59.7167879,-109.6341269,,Saskatchewan,250000,1950-06-02,"Saskatchewan-Ministry of Parks, Culture and Sport"
HAOGD,Madden Lake,Undetermined,,Lake,Water Feature,LAKE,0cfee4d3849c20c33c3b669d2801e060,55.4834082,-103.4837329,,Saskatchewan,250000,1965-02-11,"Saskatchewan-Ministry of Parks, Culture and Sport"
HAQQR,Madge Lake,Undetermined,,Lake,Water Feature,LAKE,0c305f5a849c20c37f870ca3de7fec9b,51.6666592,-101.6337963,"30,31-30-W",Saskatchewan,1000000,1956-08-02,"Saskatchewan-Ministry of Parks, Culture and Sport"
HAKVD,Madison,Undetermined,,Hamlet,Populated Place,UNP,510161f8c6cd11d892e2080020a0f4c9,51.2167181,-109.0173987,16-26-22-W3,Saskatchewan,250000,1998-02-04,"Saskatchewan-Ministry of Parks, Culture and Sport"
HAKVE,Madole Lake,Undetermined,,Lake,Water Feature,LAKE,0cfec435849c20c363d2d82081abdfc9,56.2667445,-105.1671384,,Saskatchewan,250000,1956-09-06,"Saskatchewan-Ministry of Parks, Culture and Sport"
HAKVF,Madrid,Undetermined,,Locality,Populated Place,UNP,0c2daa8c849c20c3539639e8ff5b72e0,50.3833640,-105.2672307,32-16-24-W2,Saskatchewan,50000,1952-04-03,"Saskatchewan-Ministry of Parks, Culture and Sport"
HAKVG,Mae Lake,Undetermined,,Lake,Water Feature,LAKE,0c2daa4b849c20c36de61da1b22f2caf,53.6333831,-105.9671656,54-27-W2,Saskatchewan,50000,1966-06-08,"Saskatchewan-Ministry of Parks, Culture and Sport"
HAKVI,Mafic Lake,Undetermined,,Lake,Water Feature,LAKE,0c2daacd849c20c3bc52e998ca694e76,59.6168517,-108.7507299,,Saskatchewan,50000,1955-11-03,"Saskatchewan-Ministry of Parks, Culture and Sport"
HAROQ,Magdalen Lake,Undetermined,,Lake,Water Feature,LAKE,0c30ca10849c20c353c4f0e770c0c2c5,54.7333980,-102.1670662,66-2-W2,Saskatchewan,250000,1933-04-18,"Saskatchewan-Ministry of Parks, Culture and Sport"
HAYMU,Magnes Lake,Undetermined,,Lake,Water Feature,LAKE,204471b9381711d9b8a6080020a0f4c9,58.1165453,-106.9671099,,Saskatchewan,50000,2003-10-07,"Saskatchewan-Ministry of Parks, Culture and Sport"
HAKUS,Magnusson Channel,Undetermined,,Channel,Water Feature,CHAN,0c2da885849c20c3734c2472afaa0b51,56.9001168,-102.1336828,,Saskatchewan,250000,1968-09-05,"Saskatchewan-Ministry of Parks, Culture and Sport"
HAKVM,Magnusson Creek,Undetermined,,Creek,Water Feature,RIV,0c2dab0f849c20c3f0a1fbe6b837dba9,51.8166837,-104.2505321,8-33-16-W2,Saskatchewan,250000,1956-08-02,"Saskatchewan-Ministry of Parks, Culture and Sport"
HAOGI,Maguire Lake,Undetermined,,Lake,Water Feature,LAKE,0c2f818b849c20c31fb80bfdeade3f01,55.3834100,-102.8003873,,Saskatchewan,250000,1965-02-11,"Saskatchewan-Ministry of Parks, Culture and Sport"
HAKVN,Maguire Lake,Undetermined,,Lake,Water Feature,LAKE,0c2dab94849c20c36112b8315e2ee5f4,59.4670513,-106.5176733,,Saskatchewan,50000,1953-05-07,"Saskatchewan-Ministry of Parks, Culture and Sport"
HATPW,Magyar,Undetermined,,Locality,Populated Place,UNP,0c31e1f0849c20c3e5bb53111e7d8197,51.1833732,-104.1338760,2-26-16-W2,Saskatchewan,250000,1956-08-02,"Saskatchewan-Ministry of Parks, Culture and Sport"
HAKVO,Mahigan Creek,Undetermined,,Creek,Water Feature,RIV,0c2dab52849c20c3928cb4660e25937a,54.6833863,-106.6838571,,Saskatchewan,250000,1951-04-05,"Saskatchewan-Ministry of Parks, Culture and Sport"
HAKVP,Mahigan Lake,Undetermined,,Lake,Water Feature,LAKE,0c2dac16849c20c3b8c3e98c1ec0f544,54.7000528,-106.5005120,66-4-W3,Saskatchewan,1000000,1932-01-05,"Saskatchewan-Ministry of Parks, Culture and Sport"
HAKVQ,Mahon Lake,Undetermined,,Lake,Water Feature,LAKE,0c2dabd5849c20c3b4c1025d62479c32,55.4500712,-104.8171121,,Saskatchewan,50000,1965-09-08,"Saskatchewan-Ministry of Parks, Culture and Sport"
HAKVR,Mahood Island,Undetermined,,Island,Terrain Feature,ISL,0c2dac59849c20c38ee616732c035c17,59.3668798,-108.8007819,,Saskatchewan,250000,1939-12-12,"Saskatchewan-Ministry of Parks, Culture and Sport"
HAKVS,Maiden Lake,Undetermined,,Lake,Water Feature,LAKE,0cfec478849c20c37cf410c80f8f38cc,53.4500882,-108.4506833,51-17-W3,Saskatchewan,250000,1939-12-12,"Saskatchewan-Ministry of Parks, Culture and Sport"
HAKVT,Maidstone,Undetermined,,Town,Populated Place,TOWN,0c2dacdd849c20c3cd438aed16d52888,53.0851819,-109.2845458,47-23-W3,Saskatchewan,1000000,1939-12-12,"Saskatchewan-Ministry of Parks, Culture and Sport"
HASSJ,Maidstone Lake,Undetermined,,Lake,Water Feature,LAKE,0c316c47849c20c3e1a1d24a8c8f5463,53.0334135,-109.2840708,"46,47-23-W3",Saskatchewan,1000000,1956-04-05,"Saskatchewan-Ministry of Parks, Culture and Sport"
HAKVU,Maier Lake,Undetermined,,Lake,Water Feature,LAKE,0c2dac9b849c20c3b5b7efb0a5ea6d7b,58.0668069,-108.1007769,,Saskatchewan,250000,1958-04-03,"Saskatchewan-Ministry of Parks, Culture and Sport"
HARMT,Maimann Lake,Undetermined,,Lake,Water Feature,LAKE,0c30c291849c20c3a6839d444a6cb489,59.6834466,-109.0506601,,Saskatchewan,250000,1944-11-28,"Saskatchewan-Ministry of Parks, Culture and Sport"
HAKVX,Main Centre,Undetermined,,Locality,Populated Place,UNP,231a050ac6ce11d892e2080020a0f4c9,50.5829498,-107.3447861,5-19-10-W3,Saskatchewan,250000,2011-03-21,"Saskatchewan-Ministry of Parks, Culture and Sport"
HAKVV,Main Island,Undetermined,,Island,Terrain Feature,ISL,0c2dad5f849c20c3f291ca253b08654b,54.9334000,-104.4170917,,Saskatchewan,250000,1955-04-07,"Saskatchewan-Ministry of Parks, Culture and Sport"
HAKVW,Main Lake,Undetermined,,Lake,Water Feature,LAKE,0c2dad1e849c20c313e6f9fd2b6e45f6,56.0334131,-103.8337502,,Saskatchewan,250000,1959-05-07,"Saskatchewan-Ministry of Parks, Culture and Sport"
HAXDJ,Mainprize Regional Park,Undetermined,,Regional Park,Administrative Area,PARK,e524cecfd05211d892e2080020a0f4c9,49.3336399,-103.5349462,4-12-W2,Saskatchewan,1000000,1998-06-01,"Saskatchewan-Ministry of Parks, Culture and Sport"
HAKVY,Mair,Undetermined,,Hamlet,Populated Place,UNP,510b7419c6cd11d892e2080020a0f4c9,49.7333436,-101.8004763,17-9-32-W,Saskatchewan,250000,1985-05-29,"Saskatchewan-Ministry of Parks, Culture and Sport"
HAKVZ,Major,Undetermined,,Village,Populated Place,VILG,0c2dada1849c20c30f3157bb6613be1e,51.8742500,-109.6132833,34-33-26-W3,Saskatchewan,1000000,1944-03-13,"Saskatchewan-Ministry of Parks, Culture and Sport"
HAXYF,Makaoo 120,Undetermined,,Indian Reserve,Administrative Area,IR,54202d0dba3411d892e2080020a0f4c9,53.6788889,-110.0313889,"23-54,55-27,28-W3",Saskatchewan,50000,1972-06-01,Indigenous and Northern Affairs Canada
HAQGE,Makaroff Lake,Undetermined,,Lake,Water Feature,LAKE,0c303266849c20c3ffcdafa650cb03c1,52.6833852,-106.9005964,2-43-7-W3,Saskatchewan,250000,1968-04-23,"Saskatchewan-Ministry of Parks, Culture and Sport"
HASLE,Maksemuik Lake,Undetermined,,Lake,Water Feature,LAKE,0c313ad3849c20c3b354a4cef1867af1,57.9167898,-109.1008124,,Saskatchewan,250000,1963-03-06,"Saskatchewan-Ministry of Parks, Culture and Sport"
HAROC,Makwa,Undetermined,,Village,Populated Place,VILG,0c30c7f8849c20c3d0f3c2c5ed77982c,54.0060917,-108.9065190,58-20-W3,Saskatchewan,1000000,1957-11-07,"Saskatchewan-Ministry of Parks, Culture and Sport"
HAWQP,Makwa Island,Undetermined,,Island,Terrain Feature,ISL,0cada3bf849c20c30ad2a794555e890c,55.1334003,-104.9504479,,Saskatchewan,50000,1991-02-01,"Saskatchewan-Ministry of Parks, Culture and Sport"
HARWK,Makwa Lake,Undetermined,,Lake,Water Feature,LAKE,0c30e77b849c20c37cf65d782e4d8669,54.0667657,-109.2507537,,Saskatchewan,1000000,1945-07-28,"Saskatchewan-Ministry of Parks, Culture and Sport"
HAXYJ,Makwa Lake 129,Undetermined,,Indian Reserve,Administrative Area,IR,f330bccfbbe211d892e2080020a0f4c9,54.0197540,-109.3161538,"10,11,13,14-58-23-W3",Saskatchewan,50000,1972-06-01,Indigenous and Northern Affairs Canada
HAXYG,Makwa Lake 129A,Undetermined,,Indian Reserve,Administrative Area,IR,f3140d0cbbe211d892e2080020a0f4c9,54.0314157,-109.0917853,"20,28-58-21-W3",Saskatchewan,50000,1972-06-01,Indigenous and Northern Affairs Canada
HAXYH,Makwa Lake 129B,Undetermined,,Indian Reserve,Administrative Area,IR,f31d5bddbbe211d892e2080020a0f4c9,54.0421753,-109.2011306,"28-58,59-22,23-W3",Saskatchewan,50000,1972-06-01,Indigenous and Northern Affairs Canada
HAXYI,Makwa Lake 129C,Undetermined,,Indian Reserve,Administrative Area,IR,f328cd8ebbe211d892e2080020a0f4c9,54.0435685,-109.0977886,"29,32-58-21-W3",Saskatchewan,50000,1972-06-01,Indigenous and Northern Affairs Canada
HAXDY,Makwa Lake Provincial Park,Undetermined,,Provincial Park,Administrative Area,PARK,0d023e69849c20c3d08309e769a82be5,54.0342879,-109.2309803,,Saskatchewan,1000000,1998-06-01,"Saskatchewan-Ministry of Parks, Culture and Sport"
HARNS,Makwa River,Undetermined,,River,Water Feature,RIV,0c30c6ef849c20c308a809a47825b6a2,54.2500952,-108.7007265,61-19-W3,Saskatchewan,1000000,1945-07-28,"Saskatchewan-Ministry of Parks, Culture and Sport"
